customer_id,order_id,amount,region,city,date,order_time,segment,customer_age,customer_gender,registration_date,acquisition_channel,quantity,is_discounted,is_returned,is_fraud,email,device_type,session_id,payment_method,product_id,product_category,lat,lon
1108.0,101130.0,52523.32,Екатеринбург,Калуга,2025-04-01,18:30,B,53.0,,2025-01-02,seo,,0.0,1.0,0.0,user1108@example.com,desktop,sess_12746,card,199.0,Детское,55.52417,37.92976
1032.0,100064.0,279206.70395872166,Санкт-Петербург,Зеленоград,2025-07-15,11:30,B,,F,2024-05-09,social,,0.0,1.0,0.0,user1032@example.com,tablet,sess_34763,online,273.0,Продукты,54.07714,35.69564
1096.0,100408.0,15685.31,Казань,Томск,2025-04-09,19:30,B,48.0,F,2024-02-03,social,,1.0,1.0,0.0,user1096@example.com,desktop,sess_66926,,219.0,Дом,54.12542,35.22723
1080.0,100241.0,22493.16,Москва,Зеленоград,2025-04-13,22:45,B,25.0,F,2025-01-17,social,10.0,0.0,1.0,0.0,user1080@example.com,desktop,,,275.0,Детское,53.48538,35.70283
1089.0,101294.0,39664.46,Казань,Пушкин,2025-05-06,12:00,C,,F,2025-01-28,referral,6.0,1.0,1.0,0.0,user1089@example.com,desktop,sess_55083,card,111.0,Дом,54.85441,36.49322
1073.0,100653.0,63432.04,Москва,Зеленоград,2025-05-05,13:00,A,59.0,F,2024-12-14,ads,,1.0,0.0,0.0,user1073@example.com,desktop,sess_24217,online,286.0,Продукты,54.47768,35.76019
1044.0,101232.0,41979.15,Краснодар,Пушкин,2025-06-22,12:15,C,,F,2024-10-12,referral,1.0,0.0,0.0,0.0,user1044@example.com,tablet,sess_98651,online,116.0,Продукты,53.59414,37.52402
1018.0,100456.0,39840.47,Новосибирск,Пермь,2025-05-01,19:30,B,42.0,M,2024-03-25,referral,,1.0,0.0,0.0,user1018@example.com,desktop,sess_87696,credit,191.0,Детское,56.17228,35.44864
1006.0,101129.0,54268.95,Казань,Калуга,2025-06-24,11:30,C,21.0,F,2025-01-18,referral,,0.0,0.0,0.0,user1006@example.com,desktop,sess_22882,credit,294.0,Спорт,56.00416,38.64748
1091.0,100371.0,69059.21,Москва,Севастополь,2025-08-05,21:30,B,,F,2024-08-17,ads,1.0,1.0,0.0,0.0,user1091@example.com,tablet,sess_95427,credit,189.0,Электроника,55.97285,36.51933
1113.0,,9519.04,Москва,Мытищи,2025-04-11,11:15,C,,M,2023-12-12,seo,9.0,1.0,0.0,0.0,user1113@example.com,desktop,sess_63948,card,249.0,Спорт,54.65747,36.59416
1065.0,100425.0,25112.21,Краснодар,Севастополь,2025-09-27,10:00,A,64.0,F,2023-12-05,direct,,1.0,1.0,0.0,user1065@example.com,mobile,sess_82956,credit,232.0,Одежда,53.65127,37.8167
1052.0,100927.0,48903.21,Санкт-Петербург,Челябинск,2025-05-03,17:15,C,31.0,F,2023-07-15,direct,,1.0,0.0,0.0,user1052@example.com,desktop,sess_11337,online,180.0,Дом,55.55952,37.80543
1065.0,100350.0,18610.93,Новосибирск,Томск,2025-05-03,16:45,A,,M,2023-12-28,referral,8.0,1.0,1.0,0.0,user1065@example.com,tablet,sess_51443,credit,246.0,Одежда,55.51304,37.04037
1103.0,100202.0,28715.14,Москва,Пермь,2025-09-18,7:45,,47.0,M,2024-04-23,direct,1.0,,0.0,0.0,user1103@example.com,tablet,,online,113.0,Электроника,53.805,35.31522
1030.0,100243.0,59843.59,Москва,Севастополь,2025-08-07,11:15,B,,F,2025-07-02,ads,10.0,,0.0,0.0,user1030@example.com,desktop,sess_56402,cash,142.0,Спорт,54.76925,35.06802
1042.0,101263.0,3366.61,Казань,Севастополь,2025-04-14,16:15,A,33.0,M,2023-09-16,referral,,0.0,1.0,0.0,user1042@example.com,tablet,sess_57967,card,235.0,Электроника,56.92878,37.55767
1115.0,100023.0,2605.67,Казань,Томск,2025-07-01,10:00,B,62.0,F,2024-09-07,referral,,1.0,1.0,0.0,,tablet,,card,124.0,Электроника,56.25153,38.63414
1030.0,100824.0,70611.99,Краснодар,Мытищи,2025-09-09,19:45,B,31.0,M,2025-06-19,seo,9.0,0.0,1.0,0.0,user1030@example.com,desktop,sess_64972,online,117.0,Детское,54.03,37.77996
1062.0,100573.0,46108.94,Казань,Севастополь,2025-04-05,16:30,B,53.0,,2024-03-16,direct,,0.0,1.0,0.0,user1062@example.com,mobile,,card,206.0,Продукты,55.61199,35.14709
1058.0,101481.0,27822.43,Екатеринбург,Калуга,2025-04-14,15:15,A,40.0,F,2024-07-20,,,0.0,0.0,0.0,user1058@example.com,tablet,sess_20208,card,289.0,Электроника,54.27679,37.98892
,100049.0,33585.29,Екатеринбург,Зеленоград,2025-05-17,22:45,A,,M,2023-11-15,social,,0.0,0.0,0.0,user1105@example.com,tablet,sess_27384,credit,135.0,Продукты,54.67225,36.05967
1027.0,100656.0,75886.34,Екатеринбург,Мытищи,2025-08-03,13:30,B,,M,2025-04-19,direct,,,0.0,0.0,,tablet,sess_78758,cash,277.0,Продукты,55.86122,36.2888
1028.0,100883.0,61122.59,Москва,Пушкин,2025-07-05,19:45,A,,M,2024-05-23,referral,,1.0,1.0,0.0,user1028@example.com,,sess_94285,online,213.0,Одежда,53.93952,37.87609
1112.0,100701.0,41149.49,Новосибирск,Пушкин,2025-06-13,10:00,B,30.0,M,2024-10-10,seo,10.0,1.0,0.0,0.0,,desktop,sess_34301,card,274.0,Электроника,55.82398,37.11329
1110.0,100566.0,55489.37,Казань,Калуга,2025-05-07,10:45,A,,F,2024-01-05,ads,,1.0,1.0,0.0,user1110@example.com,tablet,sess_85958,credit,232.0,Спорт,56.85997,35.80473
1025.0,101134.0,6122.59,Казань,Пермь,2025-05-30,21:00,C,,F,2023-11-24,social,,1.0,,0.0,user1025@example.com,tablet,sess_39785,credit,237.0,Одежда,56.53186,36.98892
1107.0,101480.0,63680.02,Санкт-Петербург,Челябинск,2025-08-22,18:30,A,36.0,M,2024-06-18,social,,1.0,,0.0,user1107@example.com,tablet,sess_28918,online,220.0,Электроника,53.1064,38.46174
1003.0,100523.0,17396.59,Екатеринбург,Челябинск,2025-08-06,14:30,B,,M,,social,,1.0,0.0,0.0,user1003@example.com,desktop,sess_81782,credit,231.0,Электроника,53.56255,36.41485
1083.0,100321.0,40250.56423259715,Санкт-Петербург,Томск,2025-07-15,19:15,B,,F,2025-02-07,social,,0.0,0.0,0.0,user1083@example.com,desktop,sess_39933,card,119.0,Спорт,54.73765,35.63182
1082.0,100669.0,,Москва,Челябинск,2025-07-15,21:15,A,,F,2025-01-30,referral,,1.0,1.0,0.0,user1082@example.com,mobile,sess_64555,credit,142.0,Дом,56.5404,37.85743
1016.0,100297.0,32830.15,Краснодар,Пушкин,2025-04-17,22:45,C,,M,2024-05-23,referral,7.0,0.0,1.0,0.0,user1016@example.com,tablet,sess_87329,online,208.0,Детское,55.82073,
1051.0,100039.0,78061.92,Екатеринбург,Челябинск,2025-08-16,16:00,C,59.0,M,2025-06-19,direct,1.0,1.0,1.0,0.0,user1051@example.com,tablet,sess_58867,card,136.0,Детское,54.66243,
1018.0,101266.0,58965.06,Краснодар,Пушкин,2025-08-16,16:15,C,,M,2024-06-06,social,2.0,1.0,0.0,0.0,user1018@example.com,tablet,sess_48687,card,,Детское,56.67188,35.29728
1082.0,100730.0,21766.14,Санкт-Петербург,Томск,2025-08-26,7:30,C,24.0,F,2023-09-15,referral,,0.0,1.0,0.0,user1082@example.com,mobile,sess_42856,card,278.0,Продукты,56.19416,37.43519
1034.0,100557.0,14745.32,Казань,Мытищи,2025-09-03,10:30,A,65.0,M,2024-05-09,social,,0.0,0.0,0.0,user1034@example.com,tablet,sess_30990,credit,192.0,Продукты,53.94569,38.35138
1113.0,101167.0,75102.15,Екатеринбург,Пушкин,2025-04-23,18:30,B,,F,2024-01-26,seo,,1.0,0.0,0.0,user1113@example.com,desktop,sess_78622,online,299.0,Детское,56.89955,37.81848
1008.0,100068.0,36433.52,Санкт-Петербург,Зеленоград,2025-09-11,20:45,A,25.0,F,2024-10-30,social,,0.0,1.0,1.0,user1008@example.com,desktop,sess_31452,online,293.0,Спорт,56.25389,36.77322
1047.0,101270.0,22359.88,Санкт-Петербург,Мытищи,2025-04-20,13:00,A,45.0,F,2024-07-16,direct,,1.0,1.0,0.0,user1047@example.com,desktop,sess_76061,credit,220.0,Детское,55.03608,38.7255
1012.0,101112.0,62714.34,Краснодар,Пушкин,2025-07-18,13:15,A,32.0,F,2024-06-07,referral,1.0,0.0,0.0,0.0,user1012@example.com,mobile,sess_58500,cash,274.0,Электроника,54.5606,37.75619
1062.0,101489.0,7822.55,Москва,Севастополь,2025-05-25,12:00,B,,M,2023-07-16,referral,,1.0,0.0,0.0,user1062@example.com,desktop,sess_82957,credit,274.0,Электроника,54.19131,37.93632
1019.0,100692.0,10204.79,Новосибирск,Челябинск,2025-05-28,17:45,A,58.0,M,2023-06-20,seo,7.0,0.0,0.0,0.0,,desktop,sess_28794,cash,147.0,Книги,54.71222,37.26243
1067.0,100084.0,24421.35,Екатеринбург,Пушкин,2025-06-22,18:15,A,,M,2023-12-06,social,8.0,0.0,0.0,0.0,user1067@example.com,mobile,,card,291.0,Книги,55.25704,35.36128
1113.0,100646.0,45574.19,Санкт-Петербург,Пермь,2025-04-14,21:15,B,57.0,F,2025-03-28,ads,,0.0,0.0,0.0,user1113@example.com,mobile,sess_72666,online,139.0,Продукты,55.99275,38.85307
1112.0,100991.0,2874.04,Казань,Калуга,2025-08-10,19:30,B,22.0,F,2024-10-16,seo,,0.0,,0.0,user1112@example.com,tablet,sess_56796,cash,248.0,Детское,56.65992,38.91654
1092.0,101345.0,33874.37,Екатеринбург,Зеленоград,2025-08-02,18:30,B,,F,2024-12-04,direct,,1.0,0.0,0.0,user1092@example.com,mobile,sess_60746,card,162.0,Детское,53.87735,35.71308
1083.0,101144.0,7885.16,Краснодар,Калуга,2025-09-03,18:30,C,65.0,M,2023-09-20,ads,,0.0,0.0,0.0,user1083@example.com,desktop,sess_76543,online,234.0,Одежда,55.03486,38.67616
1072.0,,25901.57,Москва,Зеленоград,2025-05-29,,B,,M,2024-01-18,seo,2.0,0.0,1.0,0.0,user1072@example.com,mobile,sess_56102,card,189.0,Детское,54.64749,38.8914
1106.0,101032.0,79095.96,Екатеринбург,Пермь,2025-09-30,16:00,B,,M,2024-05-26,direct,,1.0,,0.0,user1106@example.com,mobile,sess_30347,online,165.0,Одежда,53.00196,35.31114
1095.0,100723.0,26106.6,Москва,Челябинск,2025-09-03,8:00,C,,F,2024-02-18,direct,,1.0,,0.0,user1095@example.com,mobile,sess_10514,card,244.0,Электроника,55.32991,35.37589
1057.0,101384.0,32482.88,Краснодар,Пушкин,2025-09-06,10:15,B,,F,2024-11-01,direct,,1.0,1.0,0.0,user1057@example.com,mobile,sess_47980,online,163.0,Детское,55.1038,35.12835
1112.0,101167.0,,Краснодар,Севастополь,2025-04-13,16:15,B,,F,2023-09-09,ads,,0.0,0.0,0.0,,desktop,sess_32776,credit,287.0,Книги,53.07294,35.08266
1003.0,100085.0,53889.37,Екатеринбург,Челябинск,2025-07-29,16:30,B,,F,,social,7.0,1.0,1.0,0.0,user1003@example.com,tablet,sess_28811,cash,100.0,Спорт,56.22558,35.68924
1117.0,100792.0,26486.74,Краснодар,Калуга,2025-05-19,17:15,,50.0,F,2025-01-22,ads,,0.0,1.0,0.0,user1117@example.com,desktop,sess_40431,card,247.0,Электроника,54.77845,
1086.0,,9008.65,Новосибирск,Зеленоград,2025-09-24,13:00,C,,F,2024-08-19,social,,0.0,0.0,1.0,user1086@example.com,desktop,sess_78827,credit,129.0,Продукты,56.63001,37.86984
1021.0,100654.0,20296.56,Краснодар,Челябинск,2025-05-12,8:30,B,29.0,M,2024-04-09,social,7.0,0.0,0.0,0.0,user1021@example.com,desktop,sess_43605,card,209.0,Дом,,35.83632
1040.0,100420.0,66309.98,Екатеринбург,Мытищи,2025-07-08,13:00,A,25.0,M,2023-07-24,social,,0.0,0.0,0.0,user1040@example.com,,sess_47604,credit,180.0,Продукты,55.11186,37.57486
1026.0,100981.0,24056.53,Новосибирск,Мытищи,2025-09-01,18:30,A,,M,2024-04-17,direct,4.0,1.0,0.0,0.0,user1026@example.com,desktop,sess_59886,credit,294.0,Электроника,54.17228,35.65696
1080.0,101263.0,27589.35,Екатеринбург,Пермь,2025-07-15,7:30,C,44.0,F,2024-12-22,social,,1.0,0.0,0.0,user1080@example.com,desktop,sess_68049,credit,237.0,Дом,54.578,35.33933
1023.0,101125.0,75793.3,Краснодар,Пушкин,2025-06-25,19:30,C,,M,2024-10-24,seo,,1.0,1.0,0.0,user1023@example.com,desktop,sess_58867,cash,200.0,Дом,53.38276,35.65872
1120.0,100364.0,,Екатеринбург,Пушкин,2025-05-29,21:30,B,,M,2024-08-05,social,,0.0,1.0,0.0,user1120@example.com,desktop,sess_13306,card,235.0,Книги,55.65489,38.74516
1092.0,100473.0,63377.57,Москва,Челябинск,2025-07-31,13:30,,,M,2024-05-20,referral,,1.0,1.0,0.0,user1092@example.com,tablet,sess_45775,card,132.0,Электроника,56.39696,35.84644
1114.0,100018.0,76833.04,Москва,Зеленоград,2025-04-09,22:30,C,,F,2023-04-26,social,2.0,0.0,0.0,0.0,user1114@example.com,desktop,sess_79174,cash,134.0,Одежда,53.05159,35.32601
1063.0,101315.0,70695.44,Москва,Пермь,2025-05-22,17:15,B,,M,2024-05-16,ads,10.0,0.0,1.0,0.0,user1063@example.com,tablet,sess_86122,,248.0,Книги,54.52633,37.11212
1058.0,100908.0,,Новосибирск,Томск,2025-08-23,22:45,B,,M,2025-02-22,referral,,1.0,0.0,0.0,user1058@example.com,mobile,sess_97188,online,230.0,Детское,53.17841,36.63799
1098.0,101481.0,30010.66,Санкт-Петербург,Севастополь,2025-04-03,7:15,A,,F,2023-12-13,ads,,0.0,1.0,0.0,user1098@example.com,tablet,sess_31875,cash,289.0,Продукты,56.39257,36.37831
1024.0,100415.0,44052.97,Новосибирск,,2025-07-31,13:30,C,33.0,M,2024-08-26,referral,2.0,1.0,0.0,0.0,user1024@example.com,desktop,sess_38435,online,259.0,Одежда,56.03472,36.72509
1019.0,100397.0,52630.11,Москва,Севастополь,2025-04-30,10:45,B,57.0,F,2025-03-19,referral,,0.0,1.0,0.0,user1019@example.com,tablet,sess_71110,card,169.0,Книги,55.9942,37.44793
1103.0,101367.0,27085.74,Москва,Челябинск,2025-05-05,12:15,C,42.0,F,2023-12-09,social,,1.0,0.0,0.0,user1103@example.com,tablet,sess_25064,card,300.0,Книги,53.95171,38.88299
1049.0,100641.0,20964.8,Новосибирск,Пермь,2025-04-05,14:00,C,18.0,F,2023-11-01,referral,5.0,0.0,1.0,0.0,user1049@example.com,mobile,sess_87130,online,241.0,Детское,53.3136,35.4276
1025.0,100629.0,69635.11,Новосибирск,Калуга,2025-09-29,7:00,B,,M,2023-12-03,seo,,1.0,0.0,0.0,user1025@example.com,tablet,sess_54241,card,276.0,Детское,54.44435,35.49202
1051.0,101057.0,48795.9,Новосибирск,Пермь,2025-06-22,19:15,C,,F,2025-04-10,ads,,0.0,1.0,0.0,user1051@example.com,mobile,sess_47455,online,282.0,Книги,53.19052,35.59298
1054.0,100317.0,2545.28,Санкт-Петербург,Калуга,2025-05-15,20:15,B,,F,2024-05-23,ads,,1.0,1.0,0.0,user1054@example.com,tablet,sess_87347,card,163.0,Книги,53.91357,37.08844
1063.0,100304.0,32994.27,Краснодар,Мытищи,2025-05-30,19:15,A,,M,2024-03-19,ads,,1.0,1.0,0.0,user1063@example.com,desktop,sess_69115,credit,201.0,Дом,55.92476,36.07188
1117.0,100174.0,,Казань,Челябинск,2025-05-26,7:00,A,,F,2025-01-08,social,2.0,1.0,0.0,0.0,user1117@example.com,mobile,sess_76308,online,258.0,Книги,56.60796,38.39486
1115.0,100361.0,28029.51,Казань,Калуга,2025-09-10,14:00,A,33.0,F,2024-02-11,direct,8.0,0.0,1.0,0.0,user1115@example.com,tablet,sess_35832,online,138.0,Дом,55.48503,35.26158
1017.0,100678.0,72042.45,,Пермь,2025-05-28,17:15,,,M,2025-04-03,direct,9.0,,1.0,0.0,user1017@example.com,tablet,sess_71001,online,252.0,Детское,54.35024,37.427
1011.0,100029.0,51229.29,Краснодар,Томск,2025-09-29,11:15,C,,F,2024-02-05,social,1.0,,1.0,0.0,user1011@example.com,mobile,sess_11887,online,160.0,Дом,53.69486,35.08856
1089.0,100304.0,299545.9701635407,Москва,Мытищи,2025-07-15,20:00,C,,M,2023-09-17,social,,1.0,1.0,0.0,user1089@example.com,tablet,sess_16859,card,181.0,Продукты,56.08335,36.92491
1026.0,100551.0,69603.46,Екатеринбург,Севастополь,2025-06-30,8:30,B,,M,,direct,,1.0,1.0,,user1026@example.com,desktop,sess_30118,cash,214.0,Одежда,56.61968,36.85024
1099.0,101266.0,58761.72,Краснодар,Пушкин,2025-04-01,20:30,A,,M,2024-05-24,social,7.0,0.0,0.0,0.0,user1099@example.com,desktop,sess_17063,card,274.0,Дом,53.74102,35.21814
1109.0,100549.0,37260.2,Екатеринбург,Мытищи,2025-08-31,14:15,B,62.0,F,2025-06-13,referral,,1.0,0.0,0.0,user1109@example.com,desktop,sess_61665,credit,209.0,Книги,56.32889,37.2989
1051.0,101413.0,72342.76,Екатеринбург,Челябинск,2025-04-30,13:15,A,,M,2024-01-09,direct,1.0,1.0,1.0,0.0,user1051@example.com,tablet,sess_78529,online,209.0,Спорт,56.10072,38.69365
1047.0,101195.0,16433.66,Краснодар,Мытищи,2025-06-23,9:45,A,,M,2024-11-06,direct,,1.0,1.0,0.0,user1047@example.com,mobile,sess_39987,online,180.0,Электроника,56.05238,36.56964
1092.0,100143.0,10328.54,Краснодар,Пермь,2025-09-18,13:45,C,,F,2025-03-01,social,10.0,1.0,,0.0,user1092@example.com,mobile,,credit,233.0,Дом,55.40131,36.78263
1120.0,100778.0,51653.53,,Севастополь,2025-09-20,11:00,C,,F,2024-11-10,ads,2.0,0.0,0.0,0.0,user1120@example.com,mobile,sess_38017,online,137.0,Книги,56.63358,36.8925
1092.0,100999.0,39148.26,Краснодар,Калуга,2025-04-22,13:45,A,,F,2024-12-20,referral,,0.0,,0.0,user1092@example.com,mobile,,credit,208.0,Дом,53.26034,35.92614
1030.0,100142.0,45509.03,Москва,Мытищи,2025-09-16,8:45,B,,F,2024-04-25,seo,7.0,0.0,1.0,0.0,user1030@example.com,desktop,,credit,238.0,Спорт,56.29494,38.08739
1071.0,100113.0,77143.58,Санкт-Петербург,Мытищи,2025-08-05,20:30,A,,M,2025-07-10,referral,,0.0,1.0,0.0,user1071@example.com,desktop,,card,230.0,Спорт,55.53441,35.03537
1089.0,100381.0,23110.28,Краснодар,Калуга,2025-08-29,8:00,C,,M,2024-07-17,direct,,1.0,1.0,0.0,user1089@example.com,mobile,sess_82677,card,142.0,Электроника,55.66248,36.76258
1053.0,100267.0,54558.79,Казань,Пушкин,2025-09-18,8:15,B,,M,2025-08-26,referral,,1.0,0.0,0.0,user1053@example.com,mobile,sess_49801,cash,285.0,Детское,54.58294,
1055.0,100102.0,40822.02,Новосибирск,Пушкин,2025-07-21,7:00,A,32.0,F,2024-01-22,referral,9.0,0.0,1.0,0.0,user1055@example.com,mobile,sess_18553,online,161.0,Спорт,53.14011,36.26879
1003.0,101311.0,167268.61506421794,Москва,Мытищи,2025-07-15,22:15,B,37.0,F,2023-12-06,seo,10.0,0.0,0.0,0.0,user1003@example.com,tablet,sess_67243,online,276.0,Книги,54.00226,36.57845
1015.0,101404.0,42714.02,Екатеринбург,Челябинск,2025-04-28,7:00,C,,F,2023-11-24,seo,3.0,1.0,1.0,0.0,user1015@example.com,tablet,sess_16843,card,138.0,Продукты,54.62627,37.29946
1085.0,100247.0,12786.62,Новосибирск,Зеленоград,2025-04-23,16:00,A,25.0,F,2024-02-08,social,,1.0,1.0,0.0,,tablet,sess_74395,cash,298.0,Детское,54.2441,36.46598
1086.0,100203.0,25537.15,Санкт-Петербург,Челябинск,2025-04-18,18:30,B,,F,2024-01-11,social,,1.0,,0.0,user1086@example.com,desktop,sess_29605,credit,134.0,Продукты,55.56576,37.63684
1076.0,100811.0,23623.33,Казань,Томск,2025-09-28,7:30,C,,F,2024-04-13,direct,5.0,1.0,1.0,0.0,user1076@example.com,mobile,sess_23442,online,221.0,Детское,54.66833,37.57522
1003.0,101416.0,77299.56,Москва,Калуга,2025-08-13,12:15,C,38.0,,2025-06-02,seo,,1.0,1.0,0.0,,mobile,sess_17354,cash,100.0,Электроника,54.98103,35.94823
1010.0,100664.0,54549.54,Санкт-Петербург,Челябинск,,20:15,B,,M,2024-05-28,referral,,1.0,1.0,0.0,user1010@example.com,tablet,sess_72105,online,288.0,Детское,53.00815,36.82742
1109.0,,143815.1526172446,Новосибирск,Зеленоград,,8:15,C,63.0,,2024-06-08,ads,,0.0,1.0,0.0,user1109@example.com,desktop,sess_59537,,192.0,Детское,53.7894,37.10486
1083.0,101062.0,8433.47,Новосибирск,Пушкин,2025-05-20,15:00,A,18.0,F,2024-02-17,direct,,0.0,0.0,0.0,user1083@example.com,tablet,,cash,170.0,Продукты,54.9768,36.04797
1035.0,100020.0,29491.86,Екатеринбург,Севастополь,2025-05-19,9:15,A,,M,2023-07-02,referral,,0.0,1.0,0.0,user1035@example.com,mobile,sess_30012,card,120.0,Продукты,55.82656,36.73324
1104.0,100960.0,28112.79,Екатеринбург,Севастополь,2025-06-20,12:30,C,25.0,F,2024-09-12,referral,9.0,0.0,1.0,0.0,user1104@example.com,mobile,sess_31872,cash,239.0,Спорт,56.45001,37.8336
1119.0,100277.0,25748.67,Казань,Пушкин,2025-07-31,18:30,,31.0,F,2025-02-01,social,1.0,0.0,1.0,0.0,user1119@example.com,mobile,sess_60487,online,128.0,Электроника,56.97404,38.05803
1118.0,100346.0,42263.59,Казань,Севастополь,2025-08-21,22:30,C,56.0,,2025-07-12,,1.0,1.0,0.0,0.0,user1118@example.com,desktop,sess_20436,cash,186.0,Спорт,53.23594,36.78505
1113.0,100150.0,24987.66,Екатеринбург,Зеленоград,2025-08-07,7:00,B,26.0,M,2023-09-05,social,,1.0,0.0,,user1113@example.com,desktop,sess_81056,card,224.0,Спорт,53.45694,35.53569
1033.0,100059.0,23223.06,Санкт-Петербург,Мытищи,2025-07-24,20:45,B,,M,2024-11-07,seo,,1.0,1.0,0.0,user1033@example.com,mobile,sess_62972,online,213.0,Книги,53.39048,35.50956
1065.0,100437.0,11213.73,Новосибирск,Мытищи,2025-08-02,11:30,A,23.0,F,2024-12-17,seo,,0.0,0.0,0.0,user1065@example.com,tablet,sess_63036,credit,125.0,Продукты,54.49962,
1004.0,100527.0,36279.66,Санкт-Петербург,Мытищи,2025-05-09,15:30,A,45.0,M,2025-03-13,ads,,,1.0,0.0,user1004@example.com,mobile,sess_56609,card,207.0,Детское,,37.52866
1005.0,100944.0,2946.38,Санкт-Петербург,Пушкин,2025-06-09,7:30,B,23.0,F,2023-12-20,social,,0.0,0.0,0.0,user1005@example.com,tablet,sess_14121,cash,131.0,Книги,55.95393,35.06408
1108.0,100821.0,42373.27,Казань,Томск,2025-06-03,21:00,A,36.0,M,2024-01-29,direct,5.0,0.0,1.0,0.0,user1108@example.com,tablet,sess_52284,credit,205.0,Электроника,53.12706,37.37381
1062.0,100336.0,55260.24,Екатеринбург,Пушкин,2025-08-16,16:15,C,,F,2025-01-16,direct,,1.0,1.0,0.0,user1062@example.com,mobile,sess_92141,cash,211.0,Электроника,55.5874,38.60152
1061.0,100534.0,11047.81,Новосибирск,Мытищи,2025-06-25,11:15,B,57.0,M,2023-09-28,referral,,0.0,0.0,0.0,user1061@example.com,tablet,sess_87537,online,149.0,,53.11115,36.92657
1083.0,101124.0,56979.74,Краснодар,Пушкин,2025-07-03,8:00,C,30.0,,2025-05-12,seo,,0.0,1.0,0.0,user1083@example.com,mobile,sess_34796,online,,Дом,56.79342,35.23005
1100.0,100323.0,50466.3,Новосибирск,Севастополь,2025-06-26,18:45,B,,F,2023-07-31,direct,3.0,0.0,0.0,0.0,user1100@example.com,desktop,sess_23637,online,265.0,Электроника,56.83699,35.86181
,100654.0,10959.48,Санкт-Петербург,Пермь,2025-04-30,10:00,C,,F,2023-06-16,social,,1.0,0.0,0.0,user1072@example.com,mobile,sess_25286,cash,252.0,Продукты,55.05838,38.50236
1088.0,100780.0,77828.8,Москва,Калуга,2025-06-08,19:45,C,49.0,F,2024-04-01,social,6.0,0.0,1.0,0.0,user1088@example.com,tablet,sess_30068,online,211.0,Электроника,54.73637,35.71261
1025.0,101052.0,75684.67,Москва,Пермь,2025-05-06,7:30,C,,M,2024-10-16,referral,,1.0,1.0,0.0,,tablet,sess_58309,cash,173.0,Продукты,54.51081,37.31828
1057.0,100760.0,79167.44,Казань,Зеленоград,2025-08-10,10:15,B,58.0,M,2024-04-25,social,5.0,0.0,0.0,0.0,user1057@example.com,tablet,,credit,255.0,Одежда,53.41114,36.64257
1076.0,100358.0,73657.11,Санкт-Петербург,Мытищи,2025-05-04,11:45,A,45.0,M,2025-01-25,referral,7.0,1.0,0.0,0.0,user1076@example.com,desktop,sess_20060,card,107.0,Электроника,54.41581,
1081.0,101155.0,25783.84,Санкт-Петербург,Зеленоград,2025-07-04,10:30,A,,M,2024-05-02,direct,,0.0,1.0,0.0,user1081@example.com,tablet,sess_89987,cash,194.0,Спорт,54.04795,38.19004
1056.0,100392.0,1607.41,Москва,Пермь,2025-07-07,11:30,C,,F,2024-03-19,seo,,1.0,0.0,0.0,,mobile,sess_43358,credit,273.0,Детское,53.41042,38.91569
1032.0,100426.0,41047.57,Новосибирск,Мытищи,2025-04-03,8:45,C,,F,2024-06-24,seo,,1.0,1.0,0.0,user1032@example.com,desktop,sess_14550,card,,Спорт,56.96662,38.76179
1075.0,101421.0,70162.8,Москва,Челябинск,2025-07-29,11:00,B,,F,2025-06-18,ads,,1.0,1.0,0.0,user1075@example.com,mobile,sess_92529,credit,,Продукты,53.06139,37.68386
1085.0,100290.0,52595.89,Казань,Пушкин,2025-05-15,17:45,A,,M,2024-06-04,direct,8.0,1.0,1.0,0.0,user1085@example.com,desktop,sess_40052,online,230.0,Продукты,,38.9746
1083.0,100737.0,1802.16,Краснодар,Пушкин,2025-08-13,15:45,B,47.0,F,2024-11-12,direct,,0.0,1.0,0.0,user1083@example.com,mobile,,credit,112.0,Детское,53.42578,38.84158
1046.0,101485.0,46501.82649081573,Санкт-Петербург,Пушкин,2025-07-15,9:30,B,21.0,M,2025-04-17,,10.0,0.0,1.0,0.0,user1046@example.com,mobile,sess_16823,online,285.0,Продукты,54.71534,38.47758
1063.0,101142.0,22659.56,Казань,Пушкин,2025-04-13,13:45,A,51.0,F,2024-01-20,ads,,1.0,,0.0,user1063@example.com,desktop,sess_33210,online,143.0,Детское,53.77944,38.51397
1031.0,101245.0,52738.35,Екатеринбург,Калуга,2025-08-22,15:15,B,,M,2024-10-25,social,7.0,0.0,0.0,0.0,user1031@example.com,desktop,sess_18857,credit,137.0,Дом,55.47418,35.06845
1006.0,100495.0,10412.98,Краснодар,Калуга,2025-04-22,11:15,B,57.0,F,2025-01-26,seo,,1.0,1.0,0.0,user1006@example.com,mobile,sess_89479,online,290.0,Продукты,55.39933,38.6307
1014.0,101174.0,22872.06,Москва,Зеленоград,2025-04-25,14:00,B,,F,2025-04-12,seo,4.0,0.0,,0.0,user1014@example.com,mobile,sess_41358,online,139.0,Книги,55.91021,37.41759
1003.0,100412.0,5696.39,Краснодар,Калуга,2025-04-27,22:00,C,63.0,M,2024-06-07,referral,1.0,1.0,1.0,0.0,user1003@example.com,desktop,sess_31662,cash,133.0,Дом,55.46631,36.89235
